channel,latitude,longitude
914,46.955119,7.42885200000001
915,46.95511144453145,7.428875833450757
916,46.95510388905791,7.428899666894779
917,46.95509633357941,7.4289235003320915
918,46.955088778095934,7.428947333762707
919,46.95508122260748,7.428971167186614
920,46.95507366711407,7.428995000603824
921,46.95506611161568,7.429018834014299
922,46.95505855611232,7.42904266741809
923,46.95505100060399,7.429066500815133
924,46.95504344509068,7.429090334205518
925,46.95503588957241,7.429114167589143
926,46.95502833404915,7.4291380009660966
927,46.95502077852094,7.42916183433634
928,46.95501322298776,7.42918566769985
929,46.9550056674496,7.4292095010566745
930,46.95499811190648,7.429233334406778
931,46.954990556358375,7.429257167750184
932,46.954983000805306,7.429281001086868
933,46.95497544524727,7.429304834416843
934,46.95496788968424,7.429328667740096
935,46.95496033411627,7.429352501056664
936,46.95495277854331,7.429376334366511
937,46.954945222965385,7.429400167669661
938,46.95493766738249,7.429424000966101
939,46.95493011179462,7.42944783425582
940,46.95492255620178,7.429471667538854
941,46.954915000603975,7.429495500815141
942,46.9549074450012,7.429519334084756
943,46.954899889393445,7.429543167347638
944,46.95489233378072,7.4295670006038215
945,46.95488477816302,7.4295908338532834
946,46.95487722254036,7.429614667096036
947,46.95486966691273,7.429638500332092
948,46.95486211128012,7.4296623335614385
949,46.95485455564255,7.429686166784088
950,46.954846999999994,7.429710000000015
951,46.95483545003803,7.429731350087294
952,46.95482390007208,7.4297527001653885
953,46.95481235010212,7.42977405023426
954,46.95480080012814,7.429795400293984
955,46.954789250150164,7.42981675034451
956,46.95477770016819,7.4298381003858625
957,46.954766150182195,7.429859450418017
958,46.95475460019221,7.429880800440973
959,46.95474305019821,7.429902150454756
960,46.95473150020022,7.429923500459341
961,46.95471995019822,7.4299448504547785
962,46.95470840019222,7.429966200440967
963,46.9546968501822,7.429987550418008
964,46.95468530016818,7.43000890038585
965,46.954673750150164,7.43003025034452
966,46.95466220012814,7.430051600293991
967,46.95465065010211,7.430072950234264
968,46.954639100072086,7.430094300165364
969,46.95462755003804,7.430115650087291
970,46.954616,7.430136999999995
971,46.95460586491077,7.430154027142756
972,46.95459572981898,7.430171054279085
973,46.95458559472465,7.430188081408985
974,46.95457545962776,7.430205108532431
975,46.954565324528325,7.430222135649474
976,46.95455518942635,7.430239162760089
977,46.954545054321805,7.430256189864276
978,46.95453491921473,7.430273216962009
979,46.954524784105104,7.430290244053314
980,46.95451464899291,7.430307271138241
981,46.95450451387817,7.430324298216689
982,46.95449437876089,7.430341325288708
983,46.95448424364106,7.430358352354325
984,46.954474108518674,7.430375379413489
985,46.95446397339374,7.4303924064662485
986,46.95445383826626,7.430409433512556
987,46.95444370313623,7.430426460552433
988,46.95443356800364,7.430443487585909
989,46.9544234328685,7.430460514612905
990,46.95441329773082,7.430477541633524
991,46.95440316259058,7.430494568647688
992,46.95439302744779,7.430511595655451
993,46.954382892302455,7.430528622656734
994,46.954372757154566,7.430545649651614
995,46.954362622004126,7.430562676640066
996,46.95435248685115,7.430579703622089
997,46.95434235169561,7.430596730597684
998,46.95433221653754,7.430613757566851
999,46.954322081376894,7.43063078452959
1000,46.954311946213714,7.4306478114858745
1001,46.95430181104796,7.4306648384357565
1002,46.95429167587969,7.43068186537921
1003,46.95428154070884,7.43069889231621
1004,46.954271405535465,7.430715919246807
1005,46.954261270359524,7.430732946170975
1006,46.95425113518104,7.43074997308869
1007,46.954241,7.430766999999977
1052,46.954241,7.430767
1053,46.95422958341905,7.43078516689461
1054,46.954218166835176,7.430803333781498
1055,46.95420675024841,7.430821500660635
1056,46.95419533365873,7.430839667532073
1057,46.954183917066146,7.430857834395763
1058,46.954172500470655,7.430876001251728
1059,46.954161083872265,7.430894168099996
1060,46.954149667270954,7.4309123349405395
1061,46.95413825066676,7.430930501773333
1062,46.95412683405964,7.430948668598403
1063,46.954115417449636,7.430966835415724
1064,46.954104000836715,7.430985002225347
1065,46.954092584220895,7.431003169027245
1066,46.95408116760215,7.431021335821395
1067,46.954069750980516,7.43103950260782
1068,46.954058334355985,7.431057669386547
1069,46.95404691772853,7.4310758361575
1070,46.95403550109818,7.431094002920779
1071,46.954024084464926,7.431112169676283
1072,46.95401266782876,7.431130336424064
1073,46.954001251189695,7.431148503164172
1074,46.95398983454773,7.431166669896505
1075,46.953978417902846,7.431184836621114
1076,46.953967001255066,7.431203003337999
1077,46.95395558460437,7.431221170047186
1078,46.95394416795079,7.431239336748623
1079,46.95393275129428,7.431257503442312
1080,46.953921334634884,7.431275670128302
1081,46.95390991797257,7.431293836806567
1082,46.95389850130736,7.4313120034770845
1083,46.95388708463923,7.431330170139903
1084,46.95387566796821,7.431348336794946
1085,46.953864251294284,7.431366503442317
1086,46.95385283461744,7.431384670081938
1087,46.9538414179377,7.431402836713835
1088,46.95383000125506,7.431421003338008
1089,46.953818584569504,7.431439169954433
1090,46.95380716788105,7.431457336563159
1091,46.953795751189695,7.431475503164135
1092,46.95378433449543,7.431493669757388
1093,46.953772917798254,7.431511836342942
1094,46.95376150109818,7.431530002920747
1095,46.95375008439519,7.431548169490828
1096,46.95373866768931,7.43156633605316
1097,46.95372725098051,7.431584502607794
1098,46.95371583426881,7.431602669154703
1099,46.95370441755421,7.431620835693863
1100,46.9536930008367,7.43163900222535
1101,46.953681584116296,7.431657168749037
1102,46.95367016739297,7.431675335265026
1103,46.95365875066675,7.431693501773291
1104,46.95364733393762,7.431711668273857
1105,46.95363591720559,7.4317298347666485
1106,46.95362450047064,7.431748001251742
1107,46.9536130837328,7.43176616772911
1108,46.95360166699205,7.43178433419873
1109,46.95359025024839,7.431802500660627
1110,46.95357883350184,7.431820667114799
1111,46.953567416752364,7.431838833561273
1112,46.953556,7.431856999999997
1113,46.95354288557034,7.431876156694569
1114,46.95352977113743,7.431895313379764
1115,46.9535166567013,7.431914470055634
1116,46.953503542261934,7.431933626722104
1117,46.953490427819325,7.431952783379225
1118,46.95347731337349,7.431971940027022
1119,46.953464198924415,7.4319910966654446
1120,46.953451084472114,7.432010253294467
1121,46.95343797001656,7.432029409914165
1122,46.95342485555778,7.432048566524489
1123,46.95341174109576,7.4320677231254875
1124,46.95339862663051,7.432086879717087
1125,46.953385512162036,7.432106036299362
1126,46.95337239769031,7.432125192872237
1127,46.95335928321536,7.432144349435763
1128,46.95334616873716,7.432163505989939
1129,46.95333305425574,7.432182662534766
1130,46.95331993977108,7.432201819070218
1131,46.95330682528317,7.432220975596321
1132,46.953293710792046,7.432240132113074
1133,46.95328059629768,7.432259288620427
1134,46.953267481800076,7.432278445118457
1135,46.95325436729924,7.432297601607111
1136,46.953241252795166,7.432316758086416
1137,46.953228138287855,7.432335914556346
1138,46.95321502377731,7.432355071016953
1139,46.953201909263534,7.4323742274681335
1140,46.95318879474652,7.432393383910016
1141,46.953175680226266,7.432412540342523
1142,46.95316256570278,7.432431696765656
1143,46.95314945117607,7.432450853179465
1144,46.95313633664611,7.432470009583874
1145,46.95312322211292,7.432489165978932
1146,46.9531101075765,7.432508322364642
1147,46.95309699303684,7.432527478741003
1148,46.95308387849394,7.432546635107988
1149,46.953070763947814,7.432565791465624
1150,46.953057649398446,7.4325849478138855
1151,46.953044534845844,7.432604104152772
1152,46.95303142029001,7.4326232604823605
1153,46.953018305730936,7.4326424168025484
1154,46.95300519116863,7.432661573113362
1155,46.95299207660309,7.432680729414851
1156,46.952978962034315,7.432699885706965
1157,46.9529658474623,7.43271904198973
1158,46.95295273288706,7.432738198263121
1159,46.95293961830858,7.432757354527136
1160,46.95292650372685,7.432776510781802
1161,46.952913389141905,7.432795667027144
1162,46.95290027455372,7.432814823263112
1163,46.9528871599623,7.432833979489705
1164,46.95287404536764,7.432853135706948
1165,46.95286093076975,7.4328722919148165
1166,46.952847816168614,7.4328914481133355
1167,46.95283470156426,7.43291060430248
1168,46.95282158695666,7.4329297604823
1169,46.95280847234583,7.432948916652745
1170,46.95279535773176,7.432968072813842
1171,46.95278224311445,7.432987228965564
1172,46.95276912849391,7.43300638510791
1173,46.95275601387014,7.433025541240933
1174,46.95274289924314,7.433044697364581
1175,46.952729784612885,7.433063853478879
1176,46.95271666997942,7.433083009583803
1177,46.9527035553427,7.433102165679378
1178,46.95269044070275,7.433121321765577
1179,46.95267732605957,7.433140477842453
1180,46.95266421141316,7.433159633909928
1181,46.952651096763496,7.43317878996808
1182,46.95263798211061,7.433197946016831
1183,46.95262486745448,7.4332171020562585
1184,46.95261175279512,7.433236258086336
1185,46.952598638132535,7.433255414107014
1186,46.9525855234667,7.433274570118343
1187,46.952572408797636,7.433293726120347
1188,46.95255929412534,7.433312882112977
1189,46.952546179449804,7.433332038096206
1190,46.95253306477103,7.433351194070112
1191,46.95251995008903,7.433370350034668
1192,46.95250683540379,7.43338950598985
1193,46.95249372071531,7.433408661935681
1194,46.952480606023606,7.433427817872139
1195,46.95246749132866,7.433446973799247
1196,46.952454376630484,7.433466129717005
1197,46.95244126192907,7.433485285625389
1198,46.95242814722442,7.433504441524423
1199,46.95241503251653,7.4335235974141085
1200,46.952401917805425,7.433542753294419
1201,46.95238880309106,7.4335619091653795
1202,46.95237568837347,7.433581065026966
1203,46.95236257365266,7.433600220879202
1204,46.95234945892858,7.433619376722064
1205,46.9523363442013,7.433638532555577
1206,46.952323229470764,7.433657688379766
1207,46.952310114737,7.433676844194554
1208,46.952297,7.433695999999993
1209,46.95228460002243,7.433712350071759
1210,46.9522722000425,7.433728700135948
1211,46.95225980006021,7.4337450501925915
1212,46.952247400075564,7.433761400241715
1213,46.95223500008856,7.433777750283244
1214,46.95222260009919,7.4337941003172014
1215,46.95221020010745,7.433810450343666
1216,46.95219780011335,7.433826800362533
1217,46.9521854001169,7.433843150373857
1218,46.95217300011808,7.433859500377635
1219,46.9521606001169,7.433875850373869
1220,46.952148200113356,7.433892200362532
1221,46.95213580010746,7.43390855034365
1222,46.95212340009918,7.433924900317224
1223,46.95211100008856,7.433941250283226
1224,46.95209860007557,7.43395760024171
1225,46.95208620006022,7.433973950192623
1226,46.95207380004251,7.4339903001359655
1227,46.95206140002244,7.434006650071764
1228,46.952048999999995,7.434023000000017
1239,46.952048999999995,7.434023
1240,46.95203573081196,7.434042692429355
1241,46.95202246162048,7.434062384848978
1242,46.952009192425606,7.434082077258871
1243,46.95199592322731,7.43410176965906
1244,46.951982654025585,7.434121462049492
1245,46.95196938482045,7.434141154430193
1246,46.95195611561189,7.434160846801139
1247,46.951942846399916,7.434180539162379
1248,46.95192957718453,7.4342002315138895
1249,46.951916307965725,7.434219923855643
1250,46.9519030387435,7.434239616187667
1251,46.95188976951786,7.43425930850996
1252,46.95187650028879,7.434279000822522
1253,46.951863231056315,7.434298693125328
1254,46.95184996182042,7.434318385418429
1255,46.951836692581104,7.434338077701799
1256,46.95182342333838,7.4343577699754135
1257,46.95181015409223,7.434377462239298
1258,46.951796884842665,7.4343971544934515
1259,46.951783615589676,7.434416846737874
1260,46.95177034633328,7.434436538972566
1261,46.95175707707346,7.434456231197502
1262,46.95174380781021,7.434475923412734
1263,46.951730538543565,7.434495615618234
1264,46.951717269273495,7.434515307813953
1265,46.951704,7.434534999999992
1266,46.95168965857687,7.434550048941314
1267,46.951675317151725,7.434565097874525
1268,46.95166097572456,7.434580146799736
1269,46.95164663429538,7.434595195716922
1270,46.95163229286419,7.43461024462603
1271,46.95161795143099,7.434625293527139
1272,46.951603609995765,7.434640342420171
1273,46.95158926855853,7.434655391305152
1274,46.95157492711929,7.434670440182133
1275,46.95156058567803,7.434685489051063
1276,46.951546244234756,7.434700537911941
1277,46.95153190278946,7.434715586764794
1278,46.95151756134216,7.434730635609596
1279,46.95150321989284,7.434745684446372
1280,46.951488878441516,7.434760733275097
1281,46.951474536988165,7.434775782095771
1282,46.95146019553281,7.434790830908445
1283,46.95144585407544,7.434805879713042
1284,46.951431512616054,7.434820928509613
1285,46.951417171154645,7.4348359772981345
1286,46.951402829691226,7.434851026078603
1287,46.951388488225795,7.434866074851048
1288,46.95137414675836,7.434881123615491
1289,46.95135980528891,7.434896172371858
1290,46.951345463817425,7.434911221120173
1291,46.95133112234395,7.434926269860439
1292,46.95131678086845,7.434941318592703
1293,46.95130243939094,7.434956367316917
1294,46.951288097911416,7.434971416033079
1295,46.95127375642986,7.434986464741216
1296,46.951259414946314,7.435001513441302
1297,46.95124507346074,7.435016562133361
1298,46.95123073197316,7.435031610817345
1299,46.951216390483566,7.435046659493328
1300,46.95120204899195,7.435061708161285
1301,46.951187707498335,7.435076756821141
1302,46.9511733660027,7.4350918054730215
1303,46.95115902450504,7.435106854116826
1304,46.95114468300537,7.435121902752579
1305,46.9511303415037,7.435136951380333
1306,46.951116000000006,7.435152000000034
